timestamp,iteration,endpoint_name,symbol,url,status_code,latency_ms,error
2026-06-27T14:06:57.755973+00:00,5,predictions_latest,AAPL,http://localhost:8000/api/v1/predictions/latest/AAPL?limit=5,200,8.361123007489368,
2026-06-27T14:06:57.962933+00:00,5,predictions_latest,MSFT,http://localhost:8000/api/v1/predictions/latest/MSFT?limit=5,200,6.453249006881379,
2026-06-27T14:06:58.169158+00:00,5,predictions_latest,NVDA,http://localhost:8000/api/v1/predictions/latest/NVDA?limit=5,200,5.899445008253679,
2026-06-27T14:06:58.377723+00:00,5,predictions_latest,AMZN,http://localhost:8000/api/v1/predictions/latest/AMZN?limit=5,200,8.098915990558453,
2026-06-27T14:06:58.584919+00:00,5,predictions_latest,TSLA,http://localhost:8000/api/v1/predictions/latest/TSLA?limit=5,200,6.761436990927905,
2026-06-27T14:06:58.791066+00:00,5,predictions_latest,BTC-USD,http://localhost:8000/api/v1/predictions/latest/BTC-USD?limit=5,200,5.848506989423186,
2026-06-27T14:06:58.999108+00:00,5,alerts_latest,AAPL,http://localhost:8000/api/v1/alerts/latest/AAPL?limit=5,200,7.433994003804401,
2026-06-27T14:06:59.207905+00:00,5,alerts_latest,MSFT,http://localhost:8000/api/v1/alerts/latest/MSFT?limit=5,200,8.449574990663677,
2026-06-27T14:06:59.415164+00:00,5,alerts_latest,NVDA,http://localhost:8000/api/v1/alerts/latest/NVDA?limit=5,200,6.615157995838672,
2026-06-27T14:06:59.620407+00:00,5,alerts_latest,AMZN,http://localhost:8000/api/v1/alerts/latest/AMZN?limit=5,200,4.5917530078440905,
2026-06-27T14:06:59.826483+00:00,5,alerts_latest,TSLA,http://localhost:8000/api/v1/alerts/latest/TSLA?limit=5,200,5.5753759952494875,
2026-06-27T14:07:00.034885+00:00,5,alerts_latest,BTC-USD,http://localhost:8000/api/v1/alerts/latest/BTC-USD?limit=5,200,7.815981996827759,
2026-06-27T14:07:00.247820+00:00,5,dashboard_snapshot,AAPL,http://localhost:8000/api/v1/dashboard/snapshot/AAPL,200,12.15188299829606,
2026-06-27T14:07:00.465411+00:00,5,dashboard_snapshot,MSFT,http://localhost:8000/api/v1/dashboard/snapshot/MSFT,200,16.91920100711286,
2026-06-27T14:07:00.681784+00:00,5,dashboard_snapshot,NVDA,http://localhost:8000/api/v1/dashboard/snapshot/NVDA,200,15.658543008612469,
2026-06-27T14:07:00.895365+00:00,5,dashboard_snapshot,AMZN,http://localhost:8000/api/v1/dashboard/snapshot/AMZN,200,13.110211002640426,
2026-06-27T14:07:01.105825+00:00,5,dashboard_snapshot,TSLA,http://localhost:8000/api/v1/dashboard/snapshot/TSLA,200,10.080312989884987,
2026-06-27T14:07:01.318940+00:00,5,dashboard_snapshot,BTC-USD,http://localhost:8000/api/v1/dashboard/snapshot/BTC-USD,200,12.682089000009,
2026-06-27T14:07:01.529953+00:00,5,system_summary,AAPL,http://localhost:8000/api/v1/system/summary/AAPL?limit=20,200,10.730049994890578,
2026-06-27T14:07:01.741968+00:00,5,system_summary,MSFT,http://localhost:8000/api/v1/system/summary/MSFT?limit=20,200,11.55910300440155,
2026-06-27T14:07:01.954068+00:00,5,system_summary,NVDA,http://localhost:8000/api/v1/system/summary/NVDA?limit=20,200,11.639347008895129,
2026-06-27T14:07:02.164369+00:00,5,system_summary,AMZN,http://localhost:8000/api/v1/system/summary/AMZN?limit=20,200,9.948591003194451,
2026-06-27T14:07:02.374459+00:00,5,system_summary,TSLA,http://localhost:8000/api/v1/system/summary/TSLA?limit=20,200,9.741593996295705,
2026-06-27T14:07:02.589659+00:00,5,system_summary,BTC-USD,http://localhost:8000/api/v1/system/summary/BTC-USD?limit=20,200,14.81319300364703,
